
Instance Name       Completion Time     Objective Value     Obj. Func. LB       Gap                 Nb. of ULs          Nb. of Desired ULs  Grid Occupancy      UL Occupancy        
Instance_320_large  600368.453000       1628.999998         1575.000000         0.033149            360                 21                  0.750000            0.058333            
Instance_321_large  600615.042700       1859.000000         1802.000000         0.030662            480                 21                  1.000000            0.043750            
Instance_322_large  600199.992300       1962.000000         1935.000000         0.013761            480                 21                  1.000000            0.043750            
Instance_323_large  600319.049900       2221.000000         2173.000000         0.021612            480                 21                  1.000000            0.043750            
Instance_324_large  600218.831900       2207.000000         2176.000000         0.014046            480                 21                  1.000000            0.043750            
Instance_325_large  600226.104700       1764.000000         1723.000000         0.023243            480                 21                  1.000000            0.043750            
Instance_326_large  600200.913900       1410.000000         1377.000000         0.023404            480                 21                  1.000000            0.043750            
Instance_327_large  600165.993500       2074.000000         2034.000000         0.019286            480                 21                  1.000000            0.043750            
Instance_328_large  600312.576600       2137.000000         2081.000000         0.026205            480                 21                  1.000000            0.043750            
Instance_329_large  600406.907100       1497.000000         1388.000000         0.072812            480                 21                  1.000000            0.043750            
Instance_330_large  600211.773800       2402.000000         2353.000000         0.020400            480                 21                  1.000000            0.043750            
Instance_331_large  600616.791900       909.000000          861.000000          0.052805            280                 21                  0.714286            0.075000            
Instance_332_large  260806.186000       849.000000          849.000000          0.000000            280                 21                  0.625000            0.075000            
Instance_333_large  238128.879600       904.000000          904.000000          0.000000            280                 21                  0.500000            0.075000            
Instance_334_large  600366.351600       865.000000          821.000000          0.050867            280                 21                  0.625000            0.075000            
Instance_335_large  600625.758900       776.000000          741.000000          0.045103            280                 21                  0.625000            0.075000            
Instance_336_large  575004.576700       685.000000          685.000000          0.000000            280                 21                  0.526316            0.075000            
Instance_337_large  598523.390200       945.000000          926.000000          0.020106            280                 21                  0.625000            0.075000            
Instance_338_large  600385.398700       658.000000          625.000000          0.050152            280                 21                  0.588235            0.075000            
Instance_339_large  268068.723600       721.000000          721.000000          0.000000            280                 21                  0.526316            0.075000            
Instance_340_large  600316.541000       899.000000          865.000000          0.037820            280                 21                  0.588235            0.075000            
Instance_341_large  600587.138600       1408.000000         1374.000000         0.024148            420                 21                  0.750000            0.050000            
Instance_342_large  600308.046300       1321.000000         1292.000000         0.021953            420                 21                  0.750000            0.050000            
Instance_343_large  600114.503100       1640.000000         1607.000000         0.020122            420                 21                  0.750000            0.050000            
Instance_344_large  388552.474900       1728.000000         1728.000000         0.000000            420                 21                  0.750000            0.050000            
Instance_345_large  600171.690200       1499.000000         1487.000000         0.008005            420                 21                  0.750000            0.050000            
Instance_346_large  600704.908600       1600.000000         1589.000000         0.006875            420                 21                  0.750000            0.050000            
Instance_347_large  600422.252400       1677.000000         1597.000000         0.047704            420                 21                  0.750000            0.050000            
Instance_348_large  600463.427800       1795.000000         1778.000000         0.009471            420                 21                  0.750000            0.050000            
Instance_349_large  600280.535700       1766.000000         1697.000000         0.039071            420                 21                  0.750000            0.050000            
Instance_350_large  600324.794700       1258.000000         1195.000000         0.050079            420                 21                  0.750000            0.050000            
Instance_351_large  600232.180000       1451.000000         1413.000000         0.026189            560                 21                  1.000000            0.037500            
Instance_352_large  600328.357300       1699.000000         1632.000000         0.039435            560                 21                  1.000000            0.037500            
Instance_353_large  600304.646600       2062.999999         1999.000000         0.031023            560                 21                  1.000000            0.037500            
Instance_354_large  600264.469000       2355.000000         2305.000000         0.021231            560                 21                  1.000000            0.037500            
Instance_355_large  600183.245400       2475.000000         2452.000000         0.009293            560                 21                  1.000000            0.037500            
Instance_356_large  600223.984800       2557.000000         2527.000000         0.011732            560                 21                  1.000000            0.037500            
Instance_357_large  600356.467700       1990.000000         1923.000000         0.033668            560                 21                  1.000000            0.037500            
Instance_358_large  600182.240900       1913.000000         1885.000000         0.014637            560                 21                  1.000000            0.037500            
Instance_359_large  600125.730800       2399.000000         2361.000000         0.015840            560                 21                  1.000000            0.037500            
Instance_360_large  600399.440800       1180.000000         1137.000000         0.036441            560                 21                  1.000000            0.037500            
Instance_361_large  600458.216800       792.000000          742.000000          0.063131            240                 21                  0.750000            0.087500            
Instance_362_large  600493.083100       584.000000          542.000000          0.071918            240                 21                  0.600000            0.087500            
Instance_363_large  600223.477200       690.000000          674.000000          0.023188            240                 21                  0.600000            0.087500            
Instance_364_large  600345.281100       1048.000000         917.000000          0.125000            240                 21                  0.571429            0.087500            
Instance_365_large  600367.025500       756.000000          680.000000          0.100529            240                 21                  0.705882            0.087500            
Instance_366_large  600283.987500       846.000000          829.000000          0.020095            240                 21                  0.631579            0.087500            
Instance_367_large  601492.347300       1011.000000         914.000000          0.095945            240                 21                  0.545455            0.087500            
Instance_368_large  600506.935600       884.000000          855.000000          0.032805            240                 21                  0.705882            0.087500            
Instance_369_large  600488.017900       939.000000          906.000000          0.035144            240                 21                  0.631579            0.087500            
Instance_370_large  560944.719000       857.000000          857.000000          0.000000            240                 21                  0.705882            0.087500            
Instance_371_large  600372.695000       1465.000000         1450.000000         0.010239            360                 21                  0.750000            0.058333            
Instance_372_large  600516.030100       1520.000000         1480.000000         0.026316            360                 21                  0.750000            0.058333            
Instance_373_large  600396.532600       1020.000000         969.000000          0.050000            360                 21                  0.750000            0.058333            
Instance_374_large  600238.709100       1333.000000         1288.000000         0.033758            360                 21                  0.750000            0.058333            
Instance_375_large  600219.392600       1561.000000         1503.000000         0.037156            360                 21                  0.750000            0.058333            
Instance_376_large  600473.173200       1180.000000         1143.000000         0.031356            360                 21                  0.782609            0.058333            
Instance_377_large  600254.306500       1294.000000         1272.000000         0.017002            360                 21                  0.750000            0.058333            
Instance_378_large  600222.965300       1641.000000         1581.000000         0.036563            360                 21                  0.750000            0.058333            
Instance_379_large  601359.838100       1267.000000         1215.000000         0.041042            360                 21                  0.750000            0.058333            
Instance_380_large  600311.833300       1402.000000         1358.000000         0.031384            360                 21                  0.750000            0.058333            
Instance_381_large  600530.496300       1584.000000         1552.000000         0.020202            480                 21                  1.000000            0.043750            
Instance_382_large  600379.427600       1350.000000         1275.000000         0.055556            480                 21                  1.000000            0.043750            
Instance_383_large  600213.620600       2004.000000         1949.000000         0.027445            480                 21                  1.000000            0.043750            
Instance_384_large  600327.626000       2230.000000         2180.000000         0.022422            480                 21                  1.000000            0.043750            
Instance_385_large  600390.647700       1856.000000         1797.000000         0.031789            480                 21                  1.000000            0.043750            
Instance_386_large  600394.223600       2893.000000         2682.000000         0.072935            480                 21                  1.000000            0.043750            
Instance_387_large  600296.986300       1637.000000         1581.000000         0.034209            480                 21                  1.000000            0.043750            
Instance_388_large  601568.739900       2584.000000         2514.000000         0.027090            480                 21                  1.000000            0.043750            
Instance_389_large  599348.629200       2445.000000         2354.000000         0.037219            480                 21                  1.000000            0.043750            
Instance_390_large  600224.608100       1578.000000         1504.000000         0.046895            480                 21                  1.000000            0.043750            
Instance_391_large  600243.310200       1043.000000         1032.000000         0.010547            288                 21                  0.666667            0.072917            
Instance_392_large  600430.723100       778.000000          761.000000          0.021851            288                 21                  0.631579            0.072917            
Instance_393_large  600184.478600       1079.000000         1073.000000         0.005561            288                 21                  0.600000            0.072917            
Instance_394_large  600273.596900       909.000000          873.000000          0.039604            288                 21                  0.545455            0.072917            
Instance_395_large  69911.270900        996.000000          996.000000          0.000000            288                 21                  0.666667            0.072917            
Instance_396_large  600324.974300       946.000000          920.000000          0.027484            288                 21                  0.631579            0.072917            
Instance_397_large  601583.032400       810.000000          781.000000          0.035802            288                 21                  0.800000            0.072917            
Instance_398_large  600103.308800       1003.000000         999.000000          0.003988            288                 21                  0.600000            0.072917            
Instance_399_large  600282.818900       603.000000          579.000000          0.039801            288                 21                  0.705882            0.072917            
Instance_400_large  600298.045400       1089.000000         1056.000000         0.030303            288                 21                  0.600000            0.072917            
Instance_401_large  600288.887900       1646.000000         1599.000000         0.028554            432                 21                  0.750000            0.048611            
Instance_402_large  600316.177900       1728.000000         1702.000000         0.015046            432                 21                  0.750000            0.048611            
Instance_403_large  600234.427900       1422.000000         1380.000000         0.029536            432                 21                  0.750000            0.048611            
Instance_404_large  601206.563200       2210.000000         2151.000000         0.026697            432                 21                  0.750000            0.048611            
Instance_405_large  600489.685800       1887.000000         1839.000000         0.025437            432                 21                  0.750000            0.048611            
Instance_406_large  601445.045200       1376.000000         1357.000000         0.013808            432                 21                  0.750000            0.048611            
Instance_407_large  600191.123200       1291.000000         1261.000000         0.023238            432                 21                  0.750000            0.048611            
Instance_408_large  600237.102800       1373.000000         1346.000000         0.019665            432                 21                  0.750000            0.048611            
Instance_409_large  601561.241800       1455.000000         1386.000000         0.047423            432                 21                  0.750000            0.048611            
Instance_410_large  600256.847400       1941.000000         1912.000000         0.014941            432                 21                  0.750000            0.048611            
Instance_411_large  600405.785100       1772.000000         1740.000000         0.018059            576                 21                  1.000000            0.036458            
Instance_412_large  600406.386800       2104.000000         2029.000000         0.035646            576                 21                  1.000000            0.036458            
Instance_413_large  600221.544700       2848.000000         2792.000000         0.019663            576                 21                  1.000000            0.036458            
Instance_414_large  600232.653100       2447.000000         2407.000000         0.016347            576                 21                  1.000000            0.036458            
Instance_415_large  601323.936500       3354.000000         3290.000000         0.019082            576                 21                  1.000000            0.036458            
Instance_416_large  600440.625000       2626.000000         2549.000000         0.029322            576                 21                  1.000000            0.036458            
Instance_417_large  600378.714200       2327.000000         2263.000000         0.027503            576                 21                  1.000000            0.036458            
Instance_418_large  600481.556500       2261.000000         2195.000000         0.029191            576                 21                  1.000000            0.036458            
Instance_419_large  600222.709800       2652.000000         2632.000000         0.007541            576                 21                  1.000000            0.036458            
Instance_420_large  600483.948200       1995.000000         1925.000000         0.035088            576                 21                  1.000000            0.036458            
Instance_421_large  600523.932100       1157.000000         1142.000000         0.012965            336                 21                  0.666667            0.062500            
Instance_422_large  600350.733200       1208.000000         1126.000000         0.067881            336                 21                  0.600000            0.062500            
Instance_423_large  189926.589500       1083.000000         1083.000000         0.000000            336                 21                  0.545455            0.062500            
Instance_424_large  600462.792100       1073.000000         1039.000000         0.031687            336                 21                  0.600000            0.062500            
Instance_425_large  296364.021400       1110.000000         1110.000000         0.000000            336                 21                  0.631579            0.062500            
Instance_426_large  165427.919900       884.000000          884.000000          0.000000            336                 21                  0.666667            0.062500            
Instance_427_large  173036.113000       1024.000000         1024.000000         0.000000            336                 21                  0.600000            0.062500            
Instance_428_large  600127.665700       1301.000000         1260.000000         0.031514            336                 21                  0.600000            0.062500            
Instance_429_large  170467.956600       985.000000          985.000000          0.000000            336                 21                  0.571429            0.062500            
Instance_430_large  601462.378100       1252.000000         1219.000000         0.026358            336                 21                  0.631579            0.062500            
Instance_431_large  600389.108100       2282.000000         2241.000000         0.017967            504                 21                  0.750000            0.041667            
Instance_432_large  600243.663300       2578.000000         2550.000000         0.010861            504                 21                  0.750000            0.041667            
Instance_433_large  600248.066000       1485.000000         1456.000000         0.019529            504                 21                  0.750000            0.041667            
Instance_434_large  600200.107600       2220.000000         2215.000000         0.002252            504                 21                  0.750000            0.041667            
Instance_435_large  600171.677400       1718.000000         1691.000000         0.015716            504                 21                  0.750000            0.041667            
Instance_436_large  600152.216900       2078.000000         2040.000000         0.018287            504                 21                  0.750000            0.041667            
Instance_437_large  600179.058300       2075.000000         2030.000000         0.021687            504                 21                  0.750000            0.041667            
Instance_438_large  600667.198900       1522.000000         1433.000000         0.058476            504                 21                  0.750000            0.041667            
Instance_439_large  600249.756700       2127.000000         2083.000000         0.020686            504                 21                  0.750000            0.041667            
Instance_440_large  600263.703600       1633.000000         1587.000000         0.028169            504                 21                  0.750000            0.041667            
Instance_441_large  600427.731500       2948.000000         2883.000000         0.022049            672                 21                  1.000000            0.031250            
Instance_442_large  600211.569400       3064.000000         3013.000000         0.016645            672                 21                  1.000000            0.031250            
Instance_443_large  598675.725400       1819.000000         1756.000000         0.034634            672                 21                  1.000000            0.031250            
Instance_444_large  600573.077900       3380.000000         3337.000000         0.012722            672                 21                  1.000000            0.031250            
Instance_445_large  600492.998700       2765.000000         2673.000000         0.033273            672                 21                  1.000000            0.031250            
Instance_446_large  600226.123700       2475.000000         2423.000000         0.021010            672                 21                  1.000000            0.031250            
Instance_447_large  600327.802300       2329.000000         2292.000000         0.015887            672                 21                  1.000000            0.031250            
Instance_448_large  600192.326900       3408.000000         3374.000000         0.009977            672                 21                  1.000000            0.031250            
Instance_449_large  600374.846300       2583.000000         2536.000000         0.018196            672                 21                  1.000000            0.031250            
Instance_450_large  601221.878600       2479.000000         2413.000000         0.026624            672                 21                  1.000000            0.031250            
Instance_451_large  600703.300800       886.000000          811.000000          0.084650            280                 21                  0.608696            0.075000            
Instance_452_large  600317.160700       995.000000          930.000000          0.065327            280                 21                  0.700000            0.075000            
Instance_453_large  601325.659000       761.000000          714.000000          0.061761            280                 21                  0.666667            0.075000            
Instance_454_large  600391.218600       1178.000000         1120.000000         0.049236            280                 21                  0.666667            0.075000            
Instance_455_large  600355.435300       1124.000000         1090.000000         0.030249            280                 21                  0.666667            0.075000            
Instance_456_large  600695.394100       813.000000          739.000000          0.091021            280                 21                  0.666667            0.075000            
Instance_457_large  601497.246900       1066.000000         1035.000000         0.029081            280                 21                  0.666667            0.075000            
Instance_458_large  600236.588200       755.000000          725.000000          0.039735            280                 21                  0.736842            0.075000            
Instance_459_large  600315.280700       1143.000000         1113.000000         0.026247            280                 21                  0.583333            0.075000            
Instance_460_large  600496.837500       897.000000          855.000000          0.046823            280                 21                  0.608696            0.075000            
Instance_461_large  600370.525300       1490.000000         1439.000000         0.034228            420                 21                  0.777778            0.050000            
Instance_462_large  600303.208800       1784.000000         1724.000000         0.033632            420                 21                  0.777778            0.050000            
Instance_463_large  600406.095400       2026.000000         1998.000000         0.013820            420                 21                  0.750000            0.050000            
Instance_464_large  600608.169700       1725.000000         1689.000000         0.020870            420                 21                  0.750000            0.050000            
Instance_465_large  600089.318700       2165.000000         2127.000000         0.017552            420                 21                  0.750000            0.050000            
Instance_466_large  600304.355600       2025.000000         1932.000000         0.045926            420                 21                  0.807692            0.050000            
Instance_467_large  600048.167100       1549.000000         1541.000000         0.005165            420                 21                  0.750000            0.050000            
Instance_468_large  600228.754000       2105.999999         2022.000000         0.039886            420                 21                  0.750000            0.050000            
Instance_469_large  600186.519700       1886.000000         1864.000000         0.011665            420                 21                  0.750000            0.050000            
Instance_470_large  601187.923400       1265.000000         1231.000000         0.026877            420                 21                  0.750000            0.050000            
Instance_471_large  600554.661800       2383.000000         2338.000000         0.018884            560                 21                  1.000000            0.037500            
Instance_472_large  600246.154800       2284.000000         2218.000000         0.028897            560                 21                  1.000000            0.037500            
Instance_473_large  600462.172400       2396.000000         2326.000000         0.029215            560                 21                  1.000000            0.037500            
Instance_474_large  601149.328700       2045.000000         1993.000000         0.025428            560                 21                  1.000000            0.037500            
Instance_475_large  600297.390300       2720.000000         2689.000000         0.011397            560                 21                  1.000000            0.037500            
Instance_476_large  600260.208700       2692.000000         2658.000000         0.012630            560                 21                  1.000000            0.037500            
Instance_477_large  600401.590600       2246.000000         2203.000000         0.019145            560                 21                  1.000000            0.037500            
Instance_478_large  600287.015300       2439.000000         2355.000000         0.034440            560                 21                  1.000000            0.037500            
Instance_479_large  600492.949400       1794.000000         1731.000000         0.035117            560                 21                  1.000000            0.037500            
Instance_480_large  600474.771200       2061.000000         2013.000000         0.023290            560                 21                  1.000000            0.037500            
Instance_481_large  601040.833300       1270.000000         1249.000000         0.016535            336                 21                  0.583333            0.062500            
Instance_482_large  600216.333900       923.000000          912.000000          0.011918            336                 21                  0.666667            0.062500            
Instance_483_large  601605.094200       912.000000          877.000000          0.038377            336                 21                  0.636364            0.062500            
Instance_484_large  600517.261800       1068.000000         1008.000000         0.056180            336                 21                  0.636364            0.062500            
Instance_485_large  600421.682100       1044.000000         1040.000000         0.003831            336                 21                  0.636364            0.062500            
Instance_486_large  600263.988100       1359.000000         1290.000000         0.050773            336                 21                  0.538462            0.062500            
Instance_487_large  600249.590300       1520.000000         1481.000000         0.025658            336                 21                  0.666667            0.062500            
Instance_488_large  600379.246600       1118.000000         1056.000000         0.055456            336                 21                  0.700000            0.062500            
Instance_489_large  600380.604000       1235.000000         1191.000000         0.035628            336                 21                  0.666667            0.062500            
Instance_490_large  555030.131800       1192.000000         1192.000000         0.000000            336                 21                  0.636364            0.062500            
Instance_491_large  601788.714300       2113.000000         2086.000000         0.012778            504                 21                  0.750000            0.041667            
Instance_492_large  600221.263800       2777.000000         2732.000000         0.016205            504                 21                  0.750000            0.041667            
Instance_493_large  598384.241200       2300.000000         2238.000000         0.026957            504                 21                  0.750000            0.041667            
Instance_494_large  600148.331700       1786.000000         1747.000000         0.021837            504                 21                  0.750000            0.041667            
Instance_495_large  600259.655900       1840.000000         1793.000000         0.025543            504                 21                  0.750000            0.041667            
Instance_496_large  600276.887000       1828.000000         1806.000000         0.012035            504                 21                  0.750000            0.041667            
Instance_497_large  600340.097200       1788.000000         1748.000000         0.022371            504                 21                  0.750000            0.041667            
Instance_498_large  600547.878300       2299.000000         2242.000000         0.024793            504                 21                  0.750000            0.041667            
Instance_499_large  600242.667900       1903.000000         1816.000000         0.045717            504                 21                  0.750000            0.041667            
Instance_500_large  600195.219400       2282.000000         2269.000000         0.005697            504                 21                  0.750000            0.041667            
Instance_501_large  601315.319900       3435.000000         3382.000000         0.015429            672                 21                  1.000000            0.031250            
Instance_502_large  600190.409100       3087.000000         3060.000000         0.008746            672                 21                  1.000000            0.031250            
Instance_503_large  600975.276200       2935.000000         2892.000000         0.014651            672                 21                  1.000000            0.031250            
Instance_504_large  600156.206100       2748.000000         2714.000000         0.012373            672                 21                  1.000000            0.031250            
Instance_505_large  600119.129200       3305.000000         3252.000000         0.016036            672                 21                  1.000000            0.031250            
Instance_506_large  600530.521900       2207.000000         2153.000000         0.024468            672                 21                  1.000000            0.031250            
Instance_507_large  600217.780800       2765.000000         2701.000000         0.023146            672                 21                  1.000000            0.031250            
Instance_508_large  601001.244700       3790.000000         3757.000000         0.008707            672                 21                  1.000000            0.031250            
Instance_509_large  600059.237400       2414.000000         2399.000000         0.006214            672                 21                  1.000000            0.031250            
Instance_510_large  601307.319500       2805.000000         2771.000000         0.012121            672                 21                  1.000000            0.031250            
Instance_511_large  234842.888300       1118.000000         1118.000000         0.000000            392                 21                  0.636364            0.053571            
Instance_512_large  600262.928400       961.000000          924.000000          0.038502            392                 21                  0.608696            0.053571            
Instance_513_large  600237.742800       1461.000000         1439.000000         0.015058            392                 21                  0.583333            0.053571            
Instance_514_large  600278.331400       1367.000000         1358.000000         0.006584            392                 21                  0.500000            0.053571            
Instance_515_large  600472.653900       1002.000000         955.000000          0.046906            392                 21                  0.666667            0.053571            
Instance_516_large  600548.528800       1516.000000         1480.000000         0.023747            392                 21                  0.608696            0.053571            
Instance_517_large  601323.545500       1176.000000         1152.000000         0.020408            392                 21                  0.666667            0.053571            
Instance_518_large  600283.768500       1406.000000         1349.000000         0.040541            392                 21                  0.636364            0.053571            
Instance_519_large  600292.458200       1364.000000         1324.000000         0.029326            392                 21                  0.583333            0.053571            
Instance_520_large  601298.540700       1712.000000         1685.000000         0.015771            392                 21                  0.583333            0.053571            
Instance_521_large  600311.357900       2387.000000         2371.000000         0.006703            588                 21                  0.750000            0.035714            
Instance_522_large  600326.942600       2171.000000         2128.000000         0.019807            588                 21                  0.750000            0.035714            
Instance_523_large  600679.828000       2143.000000         2091.000000         0.024265            588                 21                  0.750000            0.035714            
Instance_524_large  600194.937500       2079.000000         2064.000000         0.007215            588                 21                  0.750000            0.035714            
Instance_525_large  600476.644700       2776.000000         2749.000000         0.009726            588                 21                  0.750000            0.035714            
Instance_526_large  600193.002900       2318.000000         2309.000000         0.003883            588                 21                  0.750000            0.035714            
Instance_527_large  600147.752800       2707.000000         2692.000000         0.005541            588                 21                  0.750000            0.035714            
Instance_528_large  600869.002800       2314.000000         2256.000000         0.025065            588                 21                  0.750000            0.035714            
Instance_529_large  600118.135200       3099.000000         3059.000000         0.012907            588                 21                  0.750000            0.035714            
Instance_530_large  600285.981700       2946.000000         2893.000000         0.017990            588                 21                  0.750000            0.035714            
Instance_531_large  600528.147200       2642.000000         2582.000000         0.022710            784                 21                  1.000000            0.026786            
Instance_532_large  600212.090100       3717.000000         3676.000000         0.011030            784                 21                  1.000000            0.026786            
Instance_533_large  600342.635700       2535.000000         2513.000000         0.008679            784                 21                  1.000000            0.026786            
Instance_534_large  600363.608800       3446.000000         3404.000000         0.012188            784                 21                  1.000000            0.026786            
Instance_535_large  600150.108300       3217.000000         3193.000000         0.007460            784                 21                  1.000000            0.026786            
Instance_536_large  600328.935300       2201.000000         2113.000000         0.039982            784                 21                  1.000000            0.026786            
Instance_537_large  600205.497800       3107.000000         3087.000000         0.006437            784                 21                  1.000000            0.026786            
Instance_538_large  600226.364600       3083.000000         3063.000000         0.006487            784                 21                  1.000000            0.026786            
Instance_539_large  600349.856800       2987.000000         2943.000000         0.014730            784                 21                  1.000000            0.026786            
Instance_540_large  600521.428000       2845.000000         2802.000000         0.015114            784                 21                  1.000000            0.026786            
Instance_541_large  600689.990700       620.000000          548.000000          0.116129            200                 24                  0.555556            0.120000            
Instance_542_large  598699.490700       658.000000          589.000000          0.104863            200                 24                  0.625000            0.120000            
Instance_543_large  600327.201600       676.000000          653.000000          0.034024            200                 24                  0.666667            0.120000            
Instance_544_large  600364.542700       679.000000          566.000000          0.166421            200                 24                  0.625000            0.120000            
Instance_545_large  600421.888600       545.000000          447.000000          0.179817            200                 24                  0.714286            0.120000            
Instance_546_large  600436.978900       668.999998          577.000000          0.137519            200                 24                  0.588235            0.120000            
Instance_547_large  600357.820100       520.000000          507.000000          0.025000            200                 24                  0.526316            0.120000            
Instance_548_large  600452.066200       725.000000          590.000000          0.186207            200                 24                  0.555556            0.120000            
Instance_549_large  600709.617900       703.000000          294.000000          0.581792            200                 24                  0.588235            0.120000            
Instance_550_large  600394.741600       653.000000          581.000000          0.110260            200                 24                  0.555556            0.120000            
Instance_551_large  600277.429700       925.000000          858.000000          0.072432            300                 24                  0.750000            0.080000            
Instance_552_large  601178.192300       1062.000000         984.000000          0.073446            300                 24                  0.750000            0.080000            
Instance_553_large  600437.435700       1245.000000         1097.000000         0.118876            300                 24                  0.750000            0.080000            
Instance_554_large  601507.823100       958.000000          878.000000          0.083507            300                 24                  0.750000            0.080000            
Instance_555_large  604234.127600       1268.000000         1218.000000         0.039432            300                 24                  0.750000            0.080000            
Instance_556_large  601318.818800       1117.000000         1054.000000         0.056401            300                 24                  0.750000            0.080000            
Instance_557_large  600817.337300       756.000000          671.000000          0.112434            300                 24                  0.750000            0.080000            
Instance_558_large  600587.426800       1273.000000         1187.000000         0.067557            300                 24                  0.750000            0.080000            
Instance_559_large  600908.430200       1123.000000         1003.000000         0.106857            300                 24                  0.750000            0.080000            
Instance_560_large  600265.464600       1161.000000         1131.000000         0.025840            300                 24                  0.750000            0.080000            
Instance_561_large  600471.613700       1978.000000         1826.000000         0.076845            400                 24                  1.000000            0.060000            
Instance_562_large  600503.028200       1772.000000         1659.000000         0.063770            400                 24                  1.000000            0.060000            
Instance_563_large  600335.192900       893.000000          757.000000          0.152296            400                 24                  1.000000            0.060000            
Instance_564_large  600643.565400       2005.000000         1906.000000         0.049377            400                 24                  1.000000            0.060000            
Instance_565_large  600452.696300       1601.000000         1492.000000         0.068082            400                 24                  1.000000            0.060000            
Instance_566_large  600505.151700       1688.000000         1572.000000         0.068720            400                 24                  1.000000            0.060000            
Instance_567_large  601011.119800       1604.000000         1472.000000         0.082294            400                 24                  1.000000            0.060000            
Instance_568_large  600321.083000       1483.000000         1414.000000         0.046527            400                 24                  1.000000            0.060000            
Instance_569_large  600581.217700       1604.000000         1454.000000         0.093516            400                 24                  1.000000            0.060000            
Instance_570_large  600502.130000       1681.000000         1580.000000         0.060083            400                 24                  1.000000            0.060000            
Instance_571_large  601202.446200       454.000000          415.000000          0.085903            240                 24                  0.625000            0.100000            
Instance_572_large  218050.027700       508.000000          508.000000          0.000000            240                 24                  0.526316            0.100000            
Instance_573_large  600502.311500       839.000000          806.000000          0.039333            240                 24                  0.714286            0.100000            
Instance_574_large  600525.914200       759.999999          702.000000          0.076316            240                 24                  0.625000            0.100000            
Instance_575_large  600873.572500       770.000000          641.000000          0.167532            240                 24                  0.555556            0.100000            
Instance_576_large  600408.244200       653.000000          583.000000          0.107198            240                 24                  0.588235            0.100000            
Instance_577_large  600816.147900       915.000000          826.000000          0.097268            240                 24                  0.625000            0.100000            
Instance_578_large  600551.646200       631.000000          538.000000          0.147385            240                 24                  0.500000            0.100000            
Instance_579_large  600823.458500       933.000000          719.000000          0.229368            240                 24                  0.526316            0.100000            
Instance_580_large  600156.209300       631.000000          619.000000          0.019017            240                 24                  0.555556            0.100000            
Instance_581_large  601257.666300       1112.000000         1032.000000         0.071942            360                 24                  0.750000            0.066667            
Instance_582_large  601076.237400       1503.000000         1399.000000         0.069195            360                 24                  0.750000            0.066667            
Instance_583_large  600251.161500       1228.000000         1198.000000         0.024430            360                 24                  0.750000            0.066667            
Instance_584_large  600261.492300       1725.000000         1650.000000         0.043478            360                 24                  0.750000            0.066667            
Instance_585_large  600602.910500       1526.000000         1467.000000         0.038663            360                 24                  0.750000            0.066667            
Instance_586_large  600438.417800       1095.000000         1032.000000         0.057534            360                 24                  0.750000            0.066667            
Instance_587_large  600416.914300       1461.000000         1386.000000         0.051335            360                 24                  0.750000            0.066667            
Instance_588_large  600236.439600       1434.000000         1399.000000         0.024407            360                 24                  0.750000            0.066667            
Instance_589_large  600256.446900       1542.000000         1480.000000         0.040208            360                 24                  0.750000            0.066667            
Instance_590_large  600415.071900       1509.000000         1397.000000         0.074221            360                 24                  0.750000            0.066667            
Instance_591_large  600966.017500       1734.000000         1631.000000         0.059400            480                 24                  1.000000            0.050000            
Instance_592_large  600293.288400       1627.000000         1542.000000         0.052243            480                 24                  1.000000            0.050000            
Instance_593_large  600422.052600       2122.000000         2061.000000         0.028746            480                 24                  1.000000            0.050000            
Instance_594_large  600549.246300       2025.999999         1959.000000         0.033070            480                 24                  1.000000            0.050000            
Instance_595_large  600667.663800       2307.000000         2014.000000         0.127005            480                 24                  1.000000            0.050000            
Instance_596_large  600603.005000       2207.000000         2119.000000         0.039873            480                 24                  1.000000            0.050000            
Instance_597_large  600428.729600       2099.000000         1968.000000         0.062411            480                 24                  1.000000            0.050000            
Instance_598_large  600391.694000       1814.000000         1747.000000         0.036935            480                 24                  1.000000            0.050000            
Instance_599_large  601602.541100       1391.000000         1291.000000         0.071891            480                 24                  1.000000            0.050000            
Instance_600_large  600372.323300       2496.000000         2430.000000         0.026442            480                 24                  1.000000            0.050000            
Instance_601_large  600484.161500       913.000000          862.000000          0.055860            280                 24                  0.666667            0.085714      
Instance_602_large  67601.941100        670.000000          670.000000          0.000000            280                 24                  0.588235            0.085714            
Instance_603_large  600321.160900       955.000000          921.000000          0.035602            280                 24                  0.588235            0.085714            
Instance_604_large  600186.013600       801.000000          794.000000          0.008739            280                 24                  0.526316            0.085714            
Instance_605_large  600295.395800       801.000000          761.000000          0.049938            280                 24                  0.526316            0.085714            
Instance_606_large  600622.082200       956.000000          933.000000          0.024059            280                 24                  0.588235            0.085714            
Instance_607_large  600305.715100       871.000000          849.000000          0.025258            280                 24                  0.714286            0.085714            
Instance_608_large  600798.947700       786.000000          733.000000          0.067430            280                 24                  0.555556            0.085714            
Instance_609_large  600300.720700       681.000000          649.000000          0.046990            280                 24                  0.588235            0.085714            
Instance_610_large  600275.821500       874.000000          852.000000          0.025172            280                 24                  0.666667            0.085714            
Instance_611_large  600290.276400       1589.000000         1521.000000         0.042794            420                 24                  0.750000            0.057143            
Instance_612_large  600476.653100       2013.000000         1931.000000         0.040735            420                 24                  0.750000            0.057143            
